"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Austria","AUT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2269.12646484","2282.51586914","2497.8659668","3091.24023438","3594.65039063","3710.39794922","3882.98193359","4478.76855469","5057.76074219","4928.98779297","4800.79345703","5167.81787109","4966.09570313","5235.34130859","5393.60205078","4612.82421875","4709.87597656","4938.91992188","5337.21826172","5262.05419922","5585.08837891","6491.12207031","",
"Azerbaijan","AZE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.98356628","18.99339676","20.35701752","23.51784706","27.03929138","34.5994606","49.48408508","74.08601379","105.24010468","126.94858551","142.61262512","172.39854431","217.79299927","234.2353363","260.82696533","220.98165894","153.21563721","151.614151","165.02490234","191.75552368","191.22731018","","",
"Burundi","BDI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52349854","8.68435192","8.03355122","7.21945143","9.89765072","12.73564625","16.53172112","18.06217384","17.98236084","21.10002899","25.10807228","23.81056213","20.31077957","20.62176895","18.59082222","18.2036705","19.46626472","20.7039566","19.5513401","16.58985329","16.42022514","","",
"Belgium","BEL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1849.91601563","1879.93481445","2084.7199707","2814.88061523","3312.74121094","3405.88500977","3545.92773438","4064.87646484","4653.50585938","4638.43896484","4531.03369141","4930.14160156","4694.45751953","4941.96582031","5063.92529297","4432.70361328","4529.78710938","4761.87402344","5142.3671875","4983.65673828","5009.45507813","","",
"Benin","BEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.60655975","16.51670074","17.17604637","21.21524048","24.11998749","23.65154839","24.89053345","27.33629799","29.63585472","29.99653816","30.25543213","34.04095459","37.98866653","34.71200562","33.38310242","27.91026306","25.93355942","28.52169609","29.65632439","27.17067146","32.12714767","","",
"Burkina Faso","BFA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.36981916","7.52252769","8.51982498","11.43507481","17.09873199","17.50115776","20.64653969","27.04532623","28.90426254","30.68659401","32.8663559","33.8243866","33.78236771","42.40937042","38.37065506","32.44025803","39.64500427","43.07155609","39.00283813","41.07073212","54.17696762","","",
"Bangladesh","BGD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6186285","8.41617775","9.37759209","10.3110857","11.10974789","11.61940002","12.37925339","14.41430759","15.99568462","18.20583725","21.15062714","23.28593445","23.89686203","27.40725899","30.29579544","33.53680038","39.55920792","42.27734375","44.74491119","47.66782379","50.66413116","","",
"Bulgaria","BGR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.51976013","119.82997894","148.1479187","195.74369812","233.11332703","267.74139404","294.10891724","361.23498535","455.54058838","459.30020142","484.75228882","555.86419678","558.64794922","547.45483398","605.25891113","521.41906738","562.34082031","624.52502441","689.90539551","697.8963623","856.70452881","","",
"Bahrain","BHR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424.93597412","438.60971069","471.58297729","553.05438232","551.88983154","576.93890381","592.37512207","688.14367676","741.85961914","841.48144531","866.38623047","917.65301514","1030.84655762","1111.21826172","1123.62695313","1134.46166992","1111.42993164","1098.74333046","1049.06130287","1024.39054519","1109.99743029","","",
"Bahamas, The","BHS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","945.44030762","990.3112793","1013.73596191","1053.42016602","1067.91625977","1140.25158691","1242.34899902","1334.8770752","1410.93798828","1396.88952637","1421.71203613","1418.66870117","1491.59606934","1531.37145996","1589.97387695","1557.93847656","1692.25610352","2067.88623047","1920.34106445","1921.1270752","1850.99621582","","",
"Bosnia and Herzegovina","BIH","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.2890625","104.88230133","118.68923187","168.2800293","222.17709351","241.77006531","281.62350464","364.36599731","459.77545166","409.50674438","406.17132568","456.80496216","444.4206543","474.1942749","492.2119751","430.12713623","449.40856934","469.77212524","527.80950928","543.98284912","591.40643311","","",
"Belarus","BLR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.50430298","71.49589539","83.73773193","105.65642548","137.27947998","190.86073303","215.72052002","271.19525146","339.69070435","281.03240967","332.70089722","310.14620972","355.4312439","443.88519287","438.05389404","352.98583984","290.55297852","324.68896484","342.21109009","390.24972534","408.09472656","","",
"Belize","BLZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.52131653","162.07226563","170.58100891","171.85610962","172.94877625","176.54200745","191.03746033","227.63954163","250.86817932","242.10314941","242.6184082","253.36206055","246.74731445","258.75839233","293.15463257","283.9475708","296.5607605","282.95959473","286.59945679","303.53390503","277.99038696","","",
"Bermuda","BMU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.95851135","44.91654968","43.48994827","46.37623215","46.29327393","51.6701889","55.93380737","63.45651245","77.74305725","89.26693726","99.99167633","119.23861694","134.63066101","159.08921814","178.20880127","194.92401123","205.92243958","212.87913513","229.22540283","239.17544556","241.1182251","","",
"Brazil","BRA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310.61404419","268.64971924","245.66194153","250.3089447","294.3838501","383.5508728","483.91915894","600.63568115","705.13397217","719.42651367","893.77508545","1028.0847168","953.703125","977.81689453","1013.56842041","782.52294922","795.93798828","937.34289551","863.28173828","850.43286133","700.71270752","","",
"Barbados","BRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616.37762451","635.96447754","683.33959961","801.93084717","938.41351318","959.41015625","1026.7088623","1042.75500488","1136.73059082","1165.94006348","1117.03430176","1166.43371582","1298.25585938","1266.21142578","1184.37658691","1148.70007324","1158.15576172","1180.75561523","1193.49279785","1171.25622559","1199.71203613","","",
"Brunei Darussalam","BRN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","507.38867188","463.81585693","472.29974365","534.14123535","617.52166748","643.33483887","650.22094727","695.64990234","778.06066895","729.1307373","788.50030518","860.07781982","867.06188965","834.30914307","785.590271","732.39416504","681.97344971","639.91967773","753.81182861","674.65161133","650.47821045","","",
"Bhutan","BTN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.09416771","35.96975327","35.96072769","37.33245468","46.10057831","46.69151688","54.01427841","64.43791199","57.31074142","59.43021393","71.98933411","77.32337952","83.64318848","85.9859848","86.81033325","96.52057648","97.18308258","103.39090729","101.69933319","115.32080841","133.70314026","","",
"Botswana","BWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.29602051","191.81698608","194.55905151","253.95585632","279.17788696","263.34133911","250.92312622","296.56552124","315.27059937","326.95220947","378.646698","415.58108521","405.96008301","418.32351685","402.45758057","358.22320557","369.84204102","444.55603027","419.65444946","408.89599609","362.73452759","","",
"Central African Republic","CAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8634491","9.26134109","10.61978436","13.00553608","13.72547722","14.66589355","15.91440105","18.94978714","18.67624855","21.82637405","16.40023994","18.9371357","20.60425186","16.78926849","18.02748299","17.71483231","20.25914001","27.64416504","49.17564392","34.23019409","41.96052933","","",
"Canada","CAN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2001.66870117","2055.75976563","2149.37939453","2552.26391602","2916.25146484","3291.22094727","3788.6862793","4221.92871094","4491.22949219","4392.14404297","5096.12353516","5437.85205078","5541.57714844","5484.80761719","5231.94775391","4679.97607422","4668.23632813","4900.66894531","5052.67773438","5083.72558594","5619.41601563","6086.07519531","",
"Central Europe and the Baltics","CEB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.142207613751","252.17594661055","298.232475807809","372.941280917241","446.736799260728","522.503619439011","580.023553088371","729.292100782913","927.154194364806","842.035038601641","855.053471106667","906.674413330631","850.648139047474","914.354088641809","931.182636585512","812.595346154788","845.321064522036","938.795324584781","1053.57330936314","1089.93757951451","1181.12979383215","","",
"Switzerland","CHE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3559.81982422","3763.38452148","4211.72949219","5018.52734375","5608.703125","5673.94042969","5671.98144531","6154.703125","7120.65185547","7297.37988281","7705.17578125","9191.95898438","8917.11914063","9275.79882813","9578.64550781","9382.79101563","9439.42480469","9606.34960938","9870.57421875","9666.98046875","10309.76269531","","",
"Channel Islands","CHI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356.74414063","326.96624756","322.87405396","349.77905273","427.43676758","500.87454224","571.89831543","649.92242432","726.73669434","738.284729","870.70959473","994.66607666","1081.46081543","1183.62084961","1150.06164551","1133.27978516","1179.73376465","1367.71643066","1457.27270508","1369.48400879","1278.17883301","1478.8293457","",
"China","CHN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.99362183","44.56903839","50.15548325","56.79228973","64.54340363","73.29019928","82.79460144","98.87766266","134.2076416","165.29444885","189.34370422","239.7543335","285.31427002","329.78106689","363.00939941","393.77990723","398.78921509","440.58850098","504.79974365","539.6194458","583.43218994","","",
"Cote d'Ivoire","CIV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.16062546","54.03316116","57.24786377","64.14105988","67.6804657","62.34985352","60.48682404","64.6838913","75.87518311","72.83110809","71.98825836","72.44979095","74.48454285","71.52493286","79.31149292","62.51667023","66.39353943","68.61872864","70.97071075","73.64801652","85.17427902","","",
"Cameroon","CMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.79333305","27.46539879","31.41914558","38.10652161","41.7527771","42.60778809","44.01630783","48.61966705","53.99885559","50.604702","49.50485611","57.71255493","56.3600235","56.61405563","61.80369186","50.31904221","51.2496109","50.27867889","57.7002182","56.18640518","58.00534439","","",
"Congo, Dem. Rep.","COD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.25327301","5.83626461","4.487679","6.41727734","8.30388451","8.99746132","10.87652206","12.03601742","15.85860348","13.19093895","12.53950882","12.27988434","13.62572193","15.86667633","18.79024887","19.13417244","19.91032028","18.74936485","17.87852287","19.85771751","21.25385666","","",
"Congo, Rep.","COG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.44675827","20.41893959","17.09034348","21.64731407","27.67554474","31.10122681","36.16910553","42.22277832","63.7890892","48.9272995","54.86231995","59.84463501","71.6878891","72.29035187","71.47676086","57.67850113","54.67388153","52.68054199","47.67589569","58.90272522","80.80835724","","",
"Colombia","COL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.28536987","138.04423523","131.78384399","129.33486938","159.19371033","209.25302124","239.38911438","309.03665161","378.18411255","383.43283081","452.15301514","501.26507568","546.5491333","579.91369629","586.67822266","468.58853149","447.23580933","495.29699707","517.15844727","522.54925537","477.27481079","","",
"Comoros","COM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.50021362","45.25306702","51.05594635","63.81992722","70.50469971","67.78135681","65.70906067","69.87508392","73.73594666","69.42589569","69.0898819","80.95452881","76.77297974","81.4433136","84.27106476","60.86703491","63.14864731","74.52148438","74.43584442","77.80075073","80.82440186","","",
"Cabo Verde","CPV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.89910889","62.78510284","68.21862793","83.48031616","92.04717255","94.58552551","111.28134918","125.57421875","125.53510284","127.79914856","142.87771606","152.28347778","167.49281311","181.29548645","181.44195557","139.48536682","144.32522583","165.03762817","178.55148315","173.98080444","176.02416992","","",
"Costa Rica","CRI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247.7019043","255.18231201","276.23712158","287.37347412","290.13354492","309.51428223","359.79248047","423.63812256","510.99154663","529.60870361","654.17340088","742.14190674","776.43487549","816.87872314","822.91003418","875.34973145","870.73840332","853.75048828","902.22119141","914.88470459","953.08258057","","",
"Caribbean small states","CSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251.774498642144","246.658984369718","264.925229862236","271.094045339989","309.486672361856","342.737888813482","367.257560474127","425.882471818918","469.486558257869","457.327976915686","482.144720527607","504.14653233277","517.039476736044","534.718543126219","546.860018802466","571.334647567182","570.254145532823","612.069842370215","622.544131279862","644.249707720775","622.547034452731","","",
"Cuba","CUB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.14724731","198.5879364","213.95626831","227.69859314","232.50595093","331.98812866","387.44146729","570.31433105","610.09155273","676.22460938","608.96154785","695.99157715","601.42425537","710.793396","864.15557861","985.41900635","984.24865723","980.09216309","973.13745117","1013.10137939","1186.16137695","","",
"Curacao","CUW","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","750.51672363","782.16162109","890.48297119","1145.05847168","1286.97155762","1366.01708984","1474.02062988","1694.27185059","2155.24658203","2105.4777832","2045.2923584","2114.66894531","1899.37255859","1916.32263184","1873.89135742","1596.2052002","1649.41247559","1773.41162109","2020.73339844","2043.67858887","2245.36083984","","",
"Czechia","CZE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","342.92105103","388.54403687","497.74203491","640.66040039","746.32891846","852.65246582","942.11804199","1110.17663574","1449.33679199","1442.24279785","1373.9317627","1516.55541992","1387.40600586","1554.5090332","1512.92614746","1284.04675293","1321.62023926","1525.34790039","1753.19909668","1803.05273438","2119.84863281","","",
"Germany","DEU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2344.35473633","2346.66918945","2567.50292969","3152.79418945","3459.82495117","3558.21337891","3698.04345703","4182.91601563","4669.76025391","4674.91943359","4611.421875","5037.50878906","4765.69482422","5099.88867188","5307.37792969","4624.625","4742.96386719","5064.84326172","5503.99707031","5478.10253906","5930.33203125","6503.35644531","",
"Djibouti","DJI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.90503311","29.72530746","38.04571533","43.43887711","37.98559189","38.61268234","44.40260696","46.96432114","49.89622879","50.82191849","51.37112808","62.67469025","65.69985962","61.38714981","66.44046021","74.74412537","69.79541779","65.55883026","64.47797394","62.30675125","62.80937195","","",
"Dominica","DMA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259.646698","231.98364258","227.21820068","243.10256958","253.98324585","263.89520264","271.49783325","293.61825562","336.35327148","354.44778442","370.31329346","388.87130737","408.77490234","387.08288574","394.67294312","398.52124023","421.32177734","404.60903931","484.5222168","442.51159668","426.66436768","","",
"Denmark","DNK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2496.04711914","2602.64282227","2895.80737305","3607.04296875","4194.87353516","4442.75537109","4778.89160156","5468.37939453","6137.77636719","6221.68896484","6171.28515625","6438.21240234","6168.33935547","6334.41552734","6466.89794922","5531.87890625","5624.32910156","5834.02050781","6232.72167969","6058.83007813","6438.39306641","7375.15136719","",
"Dominican Republic","DOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.99897766","144.17262268","153.85899353","105.31115723","105.84014893","169.96865845","162.94297791","191.22145081","230.50578308","238.2713623","271.26663208","295.19439697","305.4364624","303.37979126","313.45751953","322.94607544","329.10879517","337.60925293","327.90109253","346.50790405","354.09533691","","",
"Algeria","DZA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.11769485","67.33850098","66.94760132","76.23547363","93.02433014","101.30373383","117.43313599","151.77920532","207.84881592","208.93501282","230.06391907","288.31332397","336.67266846","333.16027832","361.15942383","292.91659546","262.13217163","259.64886475","257.84985352","250.56077576","214.85179138","","",
"East Asia & Pacific (excluding high income)","EAP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5016280021188","39.6479516187138","44.2289255105528","50.4889390924518","56.7869276183761","65.1720363710364","74.7707933193932","89.4299910189985","116.845460802458","138.849379618133","160.752287072897","200.833820573609","234.5134073199","265.780983722172","288.642182810388","308.489817961922","313.47862747449","343.812909053369","390.136699022152","416.660079738489","448.635009280212","","",
"Early-demographic dividend","EAR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4326682770587","67.4579998248987","61.2122696797904","67.8154222995634","76.7643732477563","87.6477498666543","98.5577452247829","114.154901834456","126.091367988199","128.084037755469","146.071419222304","160.482426867639","167.228543354351","172.251342007185","171.541475154117","167.922290045586","163.217330021274","170.590030335458","165.557957827055","155.069097384902","157.44383990021","","",
